# sdate,words,vocab,churn,rank500,rank1000,rank1500
1998-01-08,8633.0,3341,0.367,0.313865236044,0.361036629133,0.379193939685
1998-01-09,8974.0,3465,0.511,0.388227244244,0.430792482807,0.42225093228
1998-01-12,9696.0,3690,0.509,0.355053065984,0.35640866757,0.393702053085
1998-01-13,9710.0,3612,0.504,0.353784719923,0.343816032053,0.380103831312
1998-01-14,9052.0,3412,0.488,0.423679827005,0.399385250531,0.452641817541
1998-01-15,9107.0,3435,0.525,0.500793320432,0.475307865013,0.489759631589
1998-01-16,8757.0,3327,0.534,0.507343210987,0.477142182497,0.479680110678
1998-01-20,8833.0,3341,0.528,0.394187824781,0.449365592,0.526322832127
1998-01-21,8418.0,3275,0.521,0.419633251675,0.439775619884,0.474693610337
1998-01-22,9743.0,3773,0.514,0.482788510676,0.466917235482,0.483470875906
1998-01-23,9701.0,3779,0.444,0.374177009962,0.453957978758,0.449987762471
1998-01-26,10138.0,3935,0.422,0.40220967059,0.436090176155,0.423997042688
1998-01-27,10000.0,3877,0.427,0.361161864223,0.436901181604,0.448556937111
1998-01-28,48087.0,9685,0.412,0.375859955103,0.41685240403,0.410214071602
1998-01-29,48308.0,9249,0.425,0.407114181568,0.428892289674,0.41919073075
1998-01-30,48807.0,9050,0.311,0.253780854017,0.294573932548,0.298659717199
1998-02-02,49508.0,8763,0.315,0.272987305015,0.338498174901,0.343761688637
1998-02-03,49189.0,8480,0.336,0.328046105216,0.358603657147,0.35907213982
1998-02-04,11821.0,4180,0.337,0.358399037058,0.327253620471,0.378020674335
1998-02-05,10782.0,3969,0.34,0.342337079655,0.329961588062,0.373899469954
1998-02-06,10385.0,3850,0.466,0.418831275647,0.44332524094,0.41899833835
1998-02-09,9576.0,3512,0.473,0.359462694838,0.415295968519,0.454120937868
1998-02-10,9935.0,3655,0.489,0.441320989579,0.467751108224,0.434819632032
1998-02-11,10198.0,3747,0.491,0.42731488691,0.440035748824,0.458523739368
1998-02-12,10382.0,3672,0.498,0.434105091889,0.455384259654,0.439716569728
1998-02-13,10911.0,3878,0.491,0.456338499087,0.468827957163,0.467567184261
1998-02-17,11004.0,3868,0.499,0.437953106722,0.475357652194,0.45979028163
1998-02-18,10966.0,3805,0.503,0.489844964852,0.467945199816,0.473103014876
1998-02-19,10423.0,3636,0.491,0.492650645395,0.487238094177,0.462253984414
1998-02-20,10347.0,3608,0.413,0.412552296267,0.393071695166,0.417464168222
1998-02-23,9768.0,3391,0.436,0.420510739918,0.402590002386,0.420028814247
1998-02-24,9782.0,3396,0.416,0.394412308109,0.398286814823,0.376942729952
1998-02-25,47078.0,9632,0.446,0.391098474501,0.397901084528,0.410965459659
1998-02-26,46472.0,9410,0.443,0.436980656091,0.413681877465,0.414527466643
1998-02-27,46072.0,9193,0.348,0.229051324539,0.339647396471,0.37697023377
1998-03-02,47241.0,9023,0.345,0.253963939079,0.312211710009,0.364071591249
1998-03-03,46567.0,8807,0.334,0.292474069188,0.309094862903,0.34620014996
1998-03-04,8861.0,3325,0.39,0.318532688886,0.379778987158,0.395726219742
1998-03-05,9389.0,3541,0.382,0.406149256595,0.383616497484,0.373855142105
1998-03-06,9380.0,3525,0.543,0.382556100524,0.460816449669,0.496958366374
1998-03-09,8176.0,3184,0.531,0.465010275439,0.472639912235,0.496101028294
1998-03-10,8351.0,3247,0.535,0.497427975436,0.468070162407,0.51406376769
1998-03-11,8153.0,3241,0.54,0.355028902064,0.402619662508,0.456081497362
1998-03-12,7548.0,3095,0.519,0.372780631961,0.444496335253,0.456553296155
1998-03-13,7470.0,3093,0.54,0.37934876113,0.452790456311,0.461683154242
1998-03-16,7514.0,3016,0.543,0.50656612107,0.50672985569,0.526143050718
1998-03-17,7506.0,2996,0.565,0.485862412988,0.539508214637,0.511222741727
1998-03-18,8083.0,3191,0.547,0.488464277863,0.504421209798,0.533622183751
1998-03-19,9384.0,3661,0.543,0.465257380774,0.505936740334,0.548195809376
1998-03-20,9472.0,3710,0.517,0.398158202728,0.391349273576,0.433028284511
1998-03-23,9685.0,3732,0.44,0.390466545829,0.390619887514,0.402698925247
1998-03-24,9477.0,3653,0.44,0.344501500954,0.368701794418,0.401210680336
1998-03-25,9163.0,3583,0.434,0.363263614421,0.348168581746,0.388699101532
1998-03-26,54597.0,10970,0.438,0.374169800192,0.372704635238,0.404005557682
1998-03-27,55006.0,10777,0.442,0.368244880219,0.392736140525,0.412208483704
1998-03-30,55115.0,10604,0.359,0.28811652408,0.334292711892,0.345625716554
1998-04-01,57218.0,10453,0.367,0.302286139155,0.350088355587,0.358865701401
1998-04-02,57612.0,10274,0.368,0.30451420009,0.357113632583,0.355941525371
1998-04-03,11049.0,4415,0.355,0.347421582702,0.377768478805,0.345916051026
1998-04-06,10605.0,4288,0.359,0.375371673943,0.375591112318,0.356422619547
1998-04-07,10719.0,4255,0.498,0.424570456527,0.451308429976,0.43460774646
1998-04-08,10558.0,3785,0.495,0.402712597377,0.448695947765,0.430056546653
1998-04-09,10109.0,3720,0.509,0.428068428252,0.440620032379,0.408119289109
1998-04-10,11216.0,3986,0.515,0.477880948013,0.478299153119,0.448038954904
1998-04-13,11710.0,4136,0.514,0.46973975093,0.428790335738,0.482663560288
1998-04-14,11056.0,3989,0.497,0.496283190642,0.436318739412,0.440988853424
1998-04-15,10276.0,3799,0.513,0.472871767334,0.514476201239,0.468951276155
1998-04-16,10868.0,3927,0.499,0.411247978486,0.426930459158,0.456336563333
1998-04-17,10159.0,3768,0.499,0.408405978798,0.417974831864,0.435433539042
1998-04-20,10097.0,3807,0.5,0.413285092856,0.415024137449,0.416754951517
1998-04-21,10797.0,3935,0.503,0.426093332453,0.429460442569,0.470459900847
1998-04-22,11615.0,4178,0.509,0.403690437242,0.44722111422,0.448650330236
1998-04-23,10845.0,3969,0.419,0.401389592248,0.395293833724,0.429625625052
1998-04-24,11090.0,4040,0.402,0.343293609717,0.383177725587,0.400109746431
1998-04-27,11628.0,4079,0.407,0.383166741898,0.396642340992,0.406014085143
1998-04-28,54592.0,10338,0.422,0.375785714646,0.394528916225,0.41906387524
1998-04-29,53299.0,9874,0.398,0.391144632128,0.36812386267,0.36266494607
1998-04-30,53890.0,9725,0.335,0.318684768091,0.394519681075,0.386112532334
1998-05-01,53280.0,9469,0.33,0.326290031444,0.378615347669,0.375914848615
1998-05-04,52299.0,9149,0.341,0.300463784063,0.38173951567,0.382736989713
1998-05-05,9277.0,3500,0.354,0.323955500558,0.378362954313,0.412552168093
1998-05-06,9222.0,3472,0.319,0.321366762999,0.379418665635,0.390569578129
1998-05-07,9294.0,3461,0.464,0.340453816578,0.449585570726,0.461128480282
1998-05-08,9681.0,3587,0.478,0.36439738688,0.450394869372,0.444867992047
1998-05-11,10146.0,3655,0.467,0.380722696682,0.471920065275,0.447270471852
1998-05-12,10189.0,3645,0.489,0.384316632145,0.457409979046,0.470094844085
1998-05-13,11499.0,3974,0.464,0.329005993177,0.438410381663,0.452763352492
1998-05-14,11916.0,4034,0.462,0.399563925776,0.436964113155,0.429610410135
1998-05-15,12434.0,4055,0.483,0.37939840275,0.434599707581,0.435004815166
1998-05-18,13219.0,4186,0.476,0.393663165679,0.42319055433,0.41183532797
1998-05-19,13703.0,4313,0.454,0.348841738946,0.400715191196,0.409268517069
1998-05-20,12291.0,3926,0.465,0.326901367024,0.37160341226,0.398105133745
1998-05-21,11797.0,3897,0.38,0.341054212672,0.329253978195,0.347695239415
1998-05-22,13230.0,4394,0.387,0.363367347587,0.367603460596,0.379676436254
1998-05-26,12357.0,4225,0.391,0.361860401167,0.362127246972,0.357435102515
1998-05-27,60359.0,11176,0.374,0.298549163707,0.340226505655,0.334298946696
1998-05-28,60056.0,10991,0.385,0.306827485153,0.340876739603,0.340370080435
1998-05-29,61358.0,10796,0.306,0.276034394225,0.304683406611,0.286527837293
1998-06-01,60376.0,10295,0.316,0.280478255124,0.298543250048,0.309275747511
1998-06-02,61056.0,10104,0.351,0.299258139424,0.316932672903,0.338766282321
1998-06-03,12095.0,4204,0.349,0.311784670596,0.347692357284,0.366817134727
1998-06-04,12420.0,4312,0.342,0.281815494908,0.392878059257,0.392760367475
1998-06-05,11161.0,3962,0.466,0.449612451673,0.441112550191,0.425328059298
1998-06-08,10713.0,3944,0.464,0.38582207605,0.412350622236,0.392243510415
1998-06-09,10539.0,3851,0.457,0.403876146938,0.403184876897,0.373390706602
1998-06-10,11902.0,4265,0.473,0.44442491798,0.428575525161,0.428826960424
1998-06-11,12039.0,4261,0.468,0.378161234929,0.44294646624,0.435243300827
1998-06-12,12070.0,4202,0.464,0.414486597809,0.387595061535,0.39336044989
1998-06-15,11943.0,4106,0.451,0.371167482281,0.410356298373,0.413679893135
1998-06-16,11268.0,3986,0.436,0.412437717195,0.388704051527,0.367062852621
1998-06-17,10305.0,3600,0.463,0.445482338628,0.445811172605,0.411378309451
1998-06-18,11010.0,3905,0.453,0.414349441861,0.448072077859,0.395411322451
1998-06-19,11066.0,3930,0.498,0.4095653062,0.462559471749,0.435460028563
1998-06-22,10716.0,3907,0.48,0.37256878297,0.399859823957,0.415615688119
1998-06-23,10853.0,3875,0.393,0.368486183519,0.363952317692,0.346849336421
1998-06-24,11684.0,4090,0.403,0.397725332588,0.404851331533,0.382109388495
1998-06-25,10962.0,3850,0.391,0.361101683327,0.395712930265,0.363104151279
1998-06-26,57439.0,11189,0.391,0.37096943059,0.387950297319,0.393801043623
1998-06-29,57892.0,10972,0.387,0.310537593543,0.398074378527,0.390344790657
1998-06-30,59617.0,10767,0.33,0.22786934021,0.329643077366,0.352711528217
1998-07-01,60429.0,10392,0.34,0.29459630993,0.335025124417,0.395083260062
1998-07-02,60501.0,10183,0.377,0.289539345764,0.38148354502,0.418846517789
1998-07-06,13779.0,5020,0.337,0.299399492954,0.360113289177,0.367128564097
1998-07-07,13160.0,4859,0.347,0.268766573031,0.380944214901,0.388185749659
1998-07-08,11066.0,4268,0.478,0.28944263625,0.429551889066,0.413882049693
1998-07-09,10192.0,3595,0.493,0.414054518246,0.446727933388,0.412214505763
1998-07-10,10154.0,3600,0.513,0.419944968549,0.439975995799,0.428371568594
1998-07-13,11244.0,3847,0.471,0.446288545391,0.430282005859,0.41451796123
1998-07-14,11954.0,4080,0.475,0.456239885088,0.469514401985,0.439036680154
1998-07-15,12448.0,4278,0.48,0.429011731839,0.460244127637,0.440165704137
1998-07-16,11084.0,3881,0.477,0.383622742054,0.431416994206,0.416608072746
1998-07-17,10990.0,3857,0.484,0.413771942026,0.46346853684,0.446811387763
1998-07-20,10830.0,3932,0.507,0.427376663119,0.40959496546,0.38448251744
1998-07-21,10642.0,3813,0.485,0.468992288933,0.456318880196,0.411594423273
1998-07-22,9800.0,3597,0.531,0.406243927341,0.463797062813,0.451792170855
1998-07-23,10030.0,3695,0.413,0.356983895381,0.364383664168,0.369356667197
1998-07-24,9729.0,3641,0.42,0.359432127424,0.371046949572,0.384765752958
1998-07-27,8694.0,3266,0.423,0.326773545761,0.366027122528,0.383664960901
1998-07-28,43540.0,8939,0.423,0.332322458275,0.387878647661,0.392383913477
1998-07-29,44432.0,8757,0.454,0.418171509406,0.42470632982,0.390907526765
1998-07-30,45134.0,8552,0.315,0.248426595974,0.328052572254,0.335049935241
1998-08-03,44991.0,8372,0.341,0.307182377742,0.366547347806,0.374861086842
1998-08-04,45644.0,8152,0.372,0.361737991741,0.377750804516,0.377848392118
1998-08-05,10445.0,3782,0.352,0.352222197887,0.37490971489,0.387108292743
1998-08-06,9871.0,3545,0.347,0.353979944274,0.394026653347,0.378540242672
1998-08-07,9136.0,3351,0.496,0.431014213067,0.491165751355,0.446360345775
1998-08-10,9979.0,3661,0.507,0.450442472545,0.436716573436,0.461672034391
1998-08-11,9213.0,3423,0.523,0.506401411515,0.441048415371,0.446087824596
1998-08-12,8363.0,3163,0.529,0.429327843445,0.447819712157,0.501715208296
1998-08-13,8332.0,3115,0.531,0.462659927256,0.469974530615,0.48154563275
1998-08-14,8378.0,3111,0.534,0.440268167349,0.437939697654,0.460860154522
1998-08-17,7548.0,2805,0.53,0.507334636135,0.452078875641,0.448949308267
1998-08-18,7629.0,2880,0.529,0.51980570891,0.43942742434,0.431575411831
1998-08-19,7823.0,2947,0.542,0.519555618251,0.460732189034,0.490827964174
1998-08-20,8965.0,3324,0.522,0.523042521592,0.452745571989,0.42765806453
1998-08-21,8868.0,3362,0.458,0.353007644548,0.391361792466,0.37847656515
1998-08-24,8876.0,3381,0.455,0.457694358581,0.445761580183,0.442036093164
1998-08-25,10032.0,3717,0.454,0.472648625432,0.485592746552,0.456329197402
1998-08-26,44569.0,9220,0.455,0.441368295431,0.482171968132,0.459538937645
1998-08-27,43455.0,8862,0.425,0.411943852649,0.437334718459,0.420178715096
1998-08-28,43918.0,8667,0.334,0.266242139838,0.326856269446,0.366093695488
1998-09-01,43974.0,8486,0.317,0.275583080992,0.323856000481,0.350577080501
1998-09-02,42630.0,8113,0.351,0.306305287916,0.39016118501,0.378849613373
1998-09-03,9849.0,3719,0.344,0.301840123655,0.404860747574,0.377106075895
1998-09-04,9915.0,3753,0.331,0.294853305232,0.370958354121,0.362568850185
1998-09-08,9398.0,3644,0.508,0.426215449172,0.456214394222,0.505058606932
1998-09-09,9897.0,3741,0.488,0.415635158125,0.48349060121,0.482679544462
1998-09-11,10474.0,3777,0.501,0.354720405183,0.462483472954,0.504487803033
1998-09-14,9153.0,3419,0.508,0.36050995823,0.501456683586,0.477168689094
1998-09-15,9150.0,3413,0.505,0.401355600124,0.534372952006,0.5150690052
1998-09-16,9024.0,3349,0.529,0.453727656674,0.492408740821,0.49979984637
1998-09-17,7928.0,3011,0.537,0.341227120968,0.491026101115,0.495659935934
1998-09-18,7737.0,2958,0.517,0.37480967804,0.519450232226,0.47744098521
1998-09-21,7425.0,2904,0.537,0.41254900922,0.491184573243,0.493019487596
1998-09-22,7189.0,2901,0.515,0.44366410366,0.481871387872,0.465857247004
1998-09-23,7727.0,3029,0.42,0.482690150249,0.456804568994,0.436379895931
1998-09-24,8407.0,3170,0.451,0.454651347824,0.452624679805,0.433491645521
1998-09-25,8863.0,3285,0.432,0.436354675915,0.423237490076,0.422796802307
1998-09-28,50776.0,9912,0.432,0.374985068162,0.448519120886,0.416677448418
1998-09-29,51343.0,9737,0.428,0.348486477777,0.418441714096,0.400136036843
1998-09-30,50768.0,9550,0.344,0.29039945597,0.401324278269,0.395429230723
1998-10-01,50818.0,9397,0.35,0.320413069594,0.393251210045,0.382079578521
1998-10-02,50073.0,9136,0.346,0.351496919332,0.408739219577,0.391697551546
1998-10-05,8595.0,3326,0.356,0.399376180357,0.445270699297,0.402760298252
1998-10-06,9354.0,3531,0.37,0.400370894806,0.476216681628,0.425520157782
1998-10-07,9488.0,3589,0.494,0.431567928259,0.492428381903,0.452979339547
1998-10-08,10226.0,3790,0.49,0.331413004116,0.50766175079,0.506825510711
1998-10-09,9841.0,3715,0.479,0.40571658556,0.506694817203,0.483151341881
1998-10-12,10906.0,3981,0.499,0.511053348399,0.528286002877,0.485224672839
1998-10-13,10183.0,3831,0.484,0.444473567598,0.570118714714,0.512801678143
1998-10-14,10632.0,3891,0.483,0.429114652109,0.455886461231,0.493947319363
1998-10-15,10669.0,3761,0.468,0.363425005412,0.467726096104,0.474829589508
1998-10-16,11021.0,3848,0.492,0.39293140011,0.436298975431,0.440350349245
1998-10-19,9957.0,3582,0.475,0.402323320495,0.409801589431,0.443406472498
1998-10-20,9595.0,3544,0.459,0.441938153129,0.432083261447,0.418664825176
1998-10-21,9667.0,3656,0.474,0.388570811907,0.411166123795,0.452959385551
1998-10-22,9573.0,3594,0.474,0.432237124526,0.469903334508,0.443999809712
1998-10-23,10014.0,3672,0.435,0.408679584536,0.39121120097,0.379760003507
1998-10-26,10314.0,3701,0.44,0.333661463098,0.396234982925,0.378354961856
1998-10-27,10498.0,3714,0.415,0.349150081139,0.362619276745,0.353689031679
1998-10-28,45072.0,9158,0.39,0.311835720951,0.356476543804,0.340343088466
1998-10-29,44286.0,8921,0.394,0.368062996598,0.36434969172,0.325239099141
1998-10-30,43813.0,8702,0.322,0.344900402841,0.407944907625,0.392320703604
1998-11-02,43537.0,8411,0.304,0.323431311315,0.372932863983,0.35528890033
1998-11-03,44119.0,8130,0.311,0.27786986194,0.354545388729,0.359449601719
1998-11-04,9416.0,3502,0.308,0.279274486827,0.36593437429,0.359100883785
1998-11-05,9728.0,3502,0.321,0.265209479587,0.342685963544,0.368862408374
1998-11-06,10085.0,3578,0.474,0.448111841472,0.409672835942,0.465116043648
1998-11-09,10893.0,3728,0.474,0.375276172596,0.420961424678,0.459667993822
1998-11-10,10330.0,3571,0.479,0.357084657555,0.468312838857,0.48952349045
1998-11-11,9849.0,3437,0.476,0.399341643383,0.470824655998,0.474665692613
1998-11-12,10687.0,3637,0.491,0.387374136733,0.470012896883,0.480740892874
1998-11-13,10688.0,3701,0.515,0.404951058136,0.425922452599,0.459821278108
1998-11-16,9449.0,3463,0.513,0.351585813239,0.476844156258,0.483699951871
1998-11-17,9410.0,3528,0.538,0.404593256801,0.447210731666,0.466566846064
1998-11-18,10125.0,3734,0.523,0.387787305879,0.412454991202,0.444419273421
1998-11-19,8951.0,3409,0.413,0.395401047211,0.374302250166,0.39809508021
1998-11-20,8491.0,3214,0.4,0.353940595914,0.334697976528,0.36109802276
1998-11-23,8968.0,3314,0.4,0.358232495124,0.36372207071,0.356395776059
1998-11-24,55298.0,10857,0.417,0.368152537308,0.327161934069,0.33008284325
1998-11-25,55402.0,10587,0.414,0.345626354223,0.308362922309,0.343695165621
1998-11-30,56494.0,10448,0.339,0.238002099566,0.310231346417,0.360198520781
1998-12-01,56546.0,10303,0.318,0.290209754792,0.317984374981,0.34726834862
1998-12-02,56214.0,10089,0.318,0.266349445186,0.299289613376,0.313192949329
1998-12-03,11282.0,4154,0.324,0.287408705885,0.299143251166,0.326636708524
1998-12-04,11962.0,4249,0.328,0.274749253092,0.306094759018,0.340602907388
1998-12-07,11368.0,4038,0.486,0.392448027847,0.409814432896,0.396856566521
1998-12-08,12458.0,4259,0.468,0.379696157551,0.430830316192,0.401988190161
1998-12-09,12306.0,4259,0.468,0.304167540627,0.390815468167,0.37150754367
1998-12-10,12520.0,4287,0.473,0.398025313105,0.374693575569,0.429014796967
1998-12-11,12750.0,4366,0.454,0.331209473168,0.340607100896,0.359620407992
1998-12-14,13060.0,4528,0.459,0.397914539205,0.369752830195,0.355535472092
1998-12-15,12039.0,4292,0.47,0.423544760782,0.474639657158,0.431572460182
1998-12-16,13181.0,4467,0.48,0.3809031229,0.445988016601,0.405057929052
1998-12-17,12016.0,4196,0.489,0.394738306987,0.390345305178,0.409485282249
1998-12-18,10554.0,3809,0.467,0.367697688966,0.377468408054,0.394070319304
1998-12-21,10105.0,3699,0.387,0.305207864916,0.303925465712,0.332815989365
1998-12-22,10024.0,3628,0.389,0.303070121046,0.304165631106,0.32890349967
1998-12-23,9823.0,3517,0.436,0.312682548427,0.342442786164,0.353516744771
1998-12-28,50967.0,10499,0.441,0.309050606759,0.348519093221,0.359456800377
1998-12-29,50650.0,10322,0.442,0.319599580343,0.361624533734,0.362424199603
1998-12-30,53543.0,10089,0.361,0.236790696238,0.406822538754,0.438439685742
1999-01-04,54072.0,9911,0.349,0.269520254633,0.397167462107,0.434226974304
1999-01-05,53873.0,9588,0.344,0.308547774502,0.31555718728,0.356484711346
1999-01-06,13038.0,4787,0.348,0.303929888942,0.320267345208,0.343191531893
1999-01-07,13654.0,4881,0.352,0.333480591757,0.368315622462,0.357357211392
1999-01-08,10963.0,3776,0.529,0.420470614564,0.48151521759,0.446878111363
1999-01-11,11464.0,3880,0.494,0.369908937126,0.454687637861,0.442948406077
1999-01-12,11261.0,3764,0.469,0.376726471562,0.48417580677,0.44608720044
1999-01-13,10842.0,3660,0.462,0.367811517852,0.465900356313,0.471617428809
1999-01-14,12001.0,4008,0.473,0.430837292066,0.497486246191,0.513186070531
1999-01-15,11187.0,3853,0.481,0.464445860921,0.464473107162,0.506435583724
1999-01-19,10882.0,3855,0.451,0.367250879909,0.435939205095,0.429731015183
1999-01-20,11235.0,3944,0.459,0.439315689182,0.44660840521,0.406065956561
1999-01-21,11086.0,3993,0.483,0.43364965016,0.490880960129,0.434016589356
1999-01-22,10513.0,3818,0.419,0.445898837133,0.406431304551,0.409114469659
1999-01-25,11337.0,4097,0.422,0.437879298994,0.391037597397,0.399011819451
1999-01-26,11176.0,4007,0.412,0.310873753577,0.370198976151,0.406790259677
1999-01-27,46538.0,9670,0.408,0.316696415739,0.370949184919,0.385177402643
1999-01-28,46530.0,9396,0.411,0.331918868678,0.381196496833,0.391335909866
1999-01-29,45587.0,9111,0.329,0.33158545786,0.358445008558,0.351676864697
1999-02-01,45507.0,8785,0.351,0.259623947516,0.398759613723,0.407774809153
1999-02-02,45795.0,8540,0.339,0.241590101541,0.353585645895,0.387489290475
1999-02-03,10002.0,3805,0.359,0.250294704047,0.366140295704,0.390495913351
1999-02-04,9551.0,3662,0.364,0.254743109796,0.374414182783,0.422598597554
1999-02-05,9883.0,3634,0.514,0.406632998998,0.433831495751,0.463492715765
1999-02-08,9452.0,3563,0.51,0.367120232859,0.453661582785,0.488371900085
1999-02-09,9395.0,3506,0.527,0.404146912693,0.484467050289,0.476754987085
1999-02-10,9041.0,3452,0.537,0.375217910875,0.420509549334,0.425145340092
1999-02-11,10813.0,3667,0.549,0.413123050022,0.468644007845,0.46321085948
1999-02-12,10630.0,3761,0.527,0.381918248722,0.388315133708,0.43258357642
1999-02-16,10812.0,3778,0.515,0.449997637839,0.484839720833,0.488540559095
1999-02-17,10002.0,3523,0.535,0.517817981636,0.485346805816,0.472442454708
1999-02-18,10969.0,3733,0.501,0.413950227663,0.456562333578,0.469724199575
1999-02-19,9306.0,3537,0.434,0.37871738768,0.399409004082,0.421549111004
1999-02-22,9546.0,3542,0.425,0.320476925051,0.383702516876,0.449658541784
1999-02-23,9896.0,3594,0.423,0.402854874827,0.43031354353,0.46818406687
1999-02-24,57627.0,10981,0.412,0.485492452799,0.465286322362,0.467962197916
1999-02-25,57411.0,10650,0.397,0.411551527813,0.393125189186,0.423604755624
1999-02-26,57803.0,10473,0.341,0.341340801161,0.34610680274,0.359273348577
1999-03-01,58579.0,10258,0.345,0.331823019525,0.355904025701,0.367241131154
1999-03-02,58778.0,10039,0.345,0.342041419614,0.330787350682,0.379094894969
1999-03-03,11304.0,3870,0.35,0.341192291306,0.342296776687,0.395357831389
1999-03-04,11273.0,3784,0.349,0.288744807853,0.33492344049,0.390474519018
1999-03-05,11547.0,3822,0.497,0.456298152355,0.434999227391,0.423433182855
1999-03-08,11514.0,3820,0.501,0.391250032378,0.418871798368,0.397889872308
1999-03-09,10942.0,3814,0.526,0.450264516104,0.429038787142,0.435785761454
1999-03-10,11533.0,4071,0.499,0.54062982395,0.449491016073,0.480060540492
1999-03-11,10730.0,3916,0.477,0.47664863207,0.47801661875,0.501208196619
1999-03-12,10394.0,3850,0.488,0.40942977338,0.488004610631,0.488586131675
1999-03-15,9878.0,3680,0.481,0.450342555792,0.516494821992,0.479568627904
1999-03-16,10155.0,3751,0.495,0.474039522214,0.503005532244,0.485693476787
1999-03-17,9296.0,3407,0.503,0.375925121044,0.46967254031,0.482667450089
1999-03-18,9861.0,3593,0.498,0.416797115066,0.463310471021,0.498409409994
1999-03-19,10090.0,3683,0.491,0.391805350145,0.432006723909,0.45373180051
1999-03-22,10123.0,3729,0.488,0.435614573929,0.505313766859,0.496990137153
1999-03-23,9909.0,3635,0.389,0.343565984464,0.39527302998,0.411979624636
1999-03-24,9555.0,3520,0.396,0.347093465287,0.394671610627,0.406339465483
1999-03-25,10738.0,3918,0.413,0.411902772837,0.406643039814,0.42028481952
1999-03-26,53703.0,11221,0.42,0.411035431442,0.423594316267,0.418216471973
1999-03-29,52806.0,10970,0.382,0.33214628047,0.389737027968,0.369878782837
1999-03-30,53846.0,10752,0.338,0.340651396987,0.347739827031,0.359927871712
1999-04-01,54716.0,10622,0.317,0.315556012969,0.325008155074,0.343162892646
1999-04-02,53901.0,10143,0.321,0.331596165648,0.33376139591,0.337787263286
1999-04-05,10661.0,4045,0.328,0.320261697288,0.339573558351,0.347899808641
1999-04-06,11196.0,4286,0.357,0.345402201084,0.353989717741,0.358837735508
1999-04-07,10517.0,4067,0.524,0.468329498199,0.447558536133,0.452921616761
1999-04-08,10475.0,4038,0.509,0.418977482165,0.438503682438,0.452374112789
1999-04-09,9925.0,3747,0.483,0.434477906965,0.432093945518,0.444308812628
1999-04-12,10184.0,3818,0.504,0.490166404505,0.507149329483,0.468636141165
1999-04-13,10223.0,3791,0.497,0.449002133362,0.441113358754,0.451947478495
1999-04-14,9501.0,3572,0.494,0.376262020666,0.422111981455,0.418973381529
1999-04-15,9433.0,3576,0.481,0.387274738607,0.437979408809,0.458962594737
1999-04-16,9056.0,3560,0.489,0.370076496548,0.450548279528,0.45862954
1999-04-19,10054.0,4021,0.488,0.427029064055,0.479840087998,0.451349957272
1999-04-20,10153.0,3995,0.47,0.379345513953,0.478988402226,0.487754394622
1999-04-21,10247.0,4034,0.49,0.381904013396,0.423836052198,0.478207822497
1999-04-22,10036.0,3991,0.503,0.43290341047,0.450068703005,0.472933847311
1999-04-23,10455.0,4142,0.387,0.344191695996,0.396326075788,0.36153413755
1999-04-26,9380.0,3685,0.391,0.336482861089,0.365945818398,0.3815338501
1999-04-27,9256.0,3620,0.392,0.352238360627,0.402866365328,0.379096391939
1999-04-28,46756.0,10212,0.426,0.338180892121,0.352891213327,0.406453284392
1999-04-29,48356.0,10010,0.417,0.397432753388,0.402947598364,0.410882472794
1999-04-30,48009.0,9737,0.321,0.303473256324,0.414328141444,0.390521866363
1999-05-03,47627.0,9440,0.355,0.369470023401,0.42217334038,0.405697446522
1999-05-04,47225.0,9224,0.312,0.318878653822,0.394678258868,0.381889045613
1999-05-05,9780.0,3646,0.316,0.264454212394,0.366155622801,0.35123161608
1999-05-06,8614.0,3276,0.324,0.26998636765,0.372807472579,0.360355838559
1999-05-07,10273.0,3734,0.495,0.374287443482,0.445507169422,0.437159719098
1999-05-10,10268.0,3722,0.493,0.363337322331,0.499415983325,0.488540155564
1999-05-11,10316.0,3758,0.48,0.419071250321,0.439229131073,0.432286367389
1999-05-12,10154.0,3869,0.469,0.312664553127,0.4289096228,0.423419964307
1999-05-13,11028.0,4154,0.491,0.39636621571,0.443755140715,0.452163236964
1999-05-14,10742.0,4037,0.496,0.379630270627,0.48817416262,0.459121904624
1999-05-17,11023.0,4126,0.497,0.404921686217,0.44961996168,0.442146143761
1999-05-18,11219.0,4221,0.522,0.420952754641,0.487474030964,0.479132168288
1999-05-19,11300.0,4265,0.535,0.418275429651,0.510161085745,0.536432146225
1999-05-20,9806.0,3890,0.542,0.50997958246,0.525216355066,0.54122034081
1999-05-21,8389.0,3561,0.417,0.376817549044,0.396170156573,0.391632763786
1999-05-24,8340.0,3443,0.431,0.394895913696,0.394424533127,0.407812221314
1999-05-25,7763.0,3233,0.456,0.42283880647,0.416382492379,0.446796751529
1999-05-26,49314.0,9907,0.449,0.393929006069,0.454137353456,0.48189258058
1999-05-27,49445.0,9716,0.451,0.415651754167,0.508105997806,0.499948897558
1999-05-28,49787.0,9466,0.366,0.296637090845,0.357002905689,0.360545958209
1999-06-01,49414.0,9266,0.354,0.322059599452,0.371576646208,0.356735341068
1999-06-02,49878.0,9106,0.368,0.354055341355,0.364642838736,0.375228687582
1999-06-03,9506.0,3632,0.344,0.361567186272,0.388755252204,0.382122776193
1999-06-04,9524.0,3575,0.341,0.355413330956,0.418447317552,0.393041700926
1999-06-07,9606.0,3726,0.502,0.35299384951,0.415564779086,0.442290445872
